Time,Depth [m],P [Decibars],T [Celsius],SpC [MicroSiemens/cm],Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),% Device,CC1841005
01092021134804,3.7244418132873855,3.6536774188349255,8.37553596496582,273.2997314453125,262.4,3.6587708026239874,8.375009536743164,273.31219482421875,,
01092021134804,3.7216256793060696,3.6509147913992543,8.37515048980713,273.31505126953124,262.6,3.650278118425621,8.375211715698242,273.30841064453125,,
01092021134804,3.718808573179681,3.6481512102892673,8.374723625183105,273.3221862792969,262.8,3.64709167812374,8.374565124511719,273.3021850585937,,
01092021134805,3.7152347493286326,3.6446452890913887,8.374642753601075,273.3037414550781,263.0,3.642310694364827,8.374794006347656,273.3587951660156,,
01092021134805,3.713933606228752,3.643368867710406,8.374515914916993,273.31195678710935,263.2,3.642304757908159,8.374037742614746,273.329345703125,,
01092021134805,3.714254973255356,3.6436841287635042,8.374630737304688,273.31212158203124,263.4,3.641241196634597,8.374605178833008,273.219970703125,,
01092021134805,3.7164156387596767,3.6458037416232427,8.374962997436523,273.3185668945313,263.6,3.643896011520704,8.374577522277832,273.3494873046875,,
01092021134805,3.718144477422665,3.6474997323516347,8.376131057739258,273.31224365234374,263.8,3.648667983389233,8.375139236450195,273.3030090332031,,
01092021134806,3.719764241408487,3.6490887208217258,8.37717170715332,273.350390625,264.0,3.652908758663523,8.376455307006836,273.3910217285156,,
01092021134806,3.720302007928294,3.649616269777656,8.377909278869629,273.3465576171875,264.2,3.650784711550118,8.379878044128418,273.2977294921875,,
01092021134806,3.7191087729314924,3.648445706245794,8.378060340881348,273.3426086425781,264.4,3.6491861389850513,8.37980842590332,273.41070556640625,,
01092021134806,3.7142371354082706,3.6436666298355136,8.37807846069336,273.328955078125,264.6,3.646533756300357,8.378265380859375,273.330322265625,,
01092021134806,3.708716104976426,3.6382504989818742,8.377195167541505,273.3348022460938,264.8,3.642815165729921,8.375894546508789,273.28326416015625,,
01092021134807,3.703628262389016,3.6332593254036247,8.376467514038087,273.3249267578125,265.0,3.6290133766121215,8.376545906066895,273.32275390625,,
01092021134807,3.701785245625562,3.6314513259586767,8.376346969604493,273.31591796875,265.2,3.62370405728192,8.37546157836914,273.32696533203125,,
01092021134807,3.7030803131570718,3.6327217872070876,8.376816558837891,273.3244323730469,265.4,3.6242302710938055,8.37617015838623,273.361328125,,
01092021134807,3.7074047791644076,3.6369640883602843,8.377488136291504,273.3009338378906,265.6,3.637493759075616,8.377662658691406,273.2852783203125,,
01092021134807,3.7146499578284318,3.644071608629692,8.378576469421386,273.2941833496094,265.8,3.649167471971976,8.378242492675781,273.3258361816406,,
01092021134808,3.7211380299097665,3.6504364073414814,8.379964447021484,273.2892150878906,266.0,3.650224882378103,8.379903793334961,273.20526123046875,,
01092021134808,3.7232986954140874,3.65255602020122,8.380490684509278,273.2824279785156,266.2,3.659241658628956,8.380903244018553,273.293212890625,,
01092021134808,3.7227544644678803,3.652022129642991,8.380208396911621,273.27777709960935,266.4,3.656054264652756,8.38311004638672,273.33648681640625,,
01092021134808,3.7216693320031733,3.6509576146951135,8.379770469665527,273.30718383789065,266.6,3.648091823374312,8.380293846130371,273.2513427734375,,
01092021134808,3.717555189920669,3.6469216413121766,8.37912826538086,273.3209655761719,266.8,3.6464980191808287,8.3768310546875,273.3025817871094,,
01092021134809,3.7149556498615706,3.644371492514201,8.378217697143555,273.3177429199219,267.0,3.644902307638713,8.377714157104492,273.352294921875,,
01092021134809,3.714303510812284,3.6437317441068506,8.377934455871582,273.356982421875,267.2,3.6390617917142727,8.377692222595217,273.36212158203125,,
01092021134809,3.7136513717629964,3.6430919956995,8.378427124023437,273.3481750488281,267.4,3.64330352066288,8.378557205200195,273.32037353515625,,
01092021134809,3.713323540309992,3.6427703930441018,8.379050827026367,273.34193115234376,267.6,3.644893081337559,8.37887763977051,273.4475402832031,,
01092021134809,3.7146189966995316,3.6440412357622405,8.379380416870116,273.3319946289063,267.8,3.643299277144076,8.379294395446777,273.258544921875,,
01092021134810,3.7158061561279614,3.6452058391615303,8.379849433898926,273.32216186523436,268.0,3.643294294361725,8.38083267211914,273.3210754394531,,
01092021134810,3.718075118593391,3.647431691340117,8.380247879028321,273.3047119140625,268.2,3.645416005304961,8.379340171813965,273.3124389648437,,
01092021134810,3.7217501916921036,3.651036938049954,8.380727195739746,273.3382202148438,268.4,3.64912653765933,8.380902290344238,273.2712097167969,,
01092021134810,3.7281301612413444,3.657295688177759,8.380858993530273,273.3603088378906,268.6,3.656022342230493,8.38086986541748,273.3602905273437,,
01092021134810,3.7363490404102735,3.6653584086424784,8.380842018127442,273.3894348144531,268.8,3.66132551069326,8.381690979003906,273.42608642578125,,
01092021134811,3.740457106924407,3.669388421892843,8.380683708190919,273.41396484375,269.0,3.674588045000753,8.381491661071777,273.4315185546875,,
01092021134811,3.74131976432754,3.670234688805317,8.380104637145996,273.4293579101562,269.2,3.6857296076285593,8.379255294799805,273.45806884765625,,
01092021134811,3.738719835410412,3.6676841585376145,8.378896713256836,273.4015808105469,269.4,3.6692766039111504,8.380110740661621,273.39385986328125,,
01092021134811,3.7326580978890815,3.6617375940291894,8.377668571472167,273.39814453125,269.6,3.660253676792861,8.377974510192871,273.437255859375,,
01092021134811,3.7233507568277378,3.6526070924480107,8.377045440673829,273.3594543457031,269.8,3.648572859354749,8.375651359558105,273.2872009277344,,
01092021134812,3.718262719811314,3.647615728134899,8.376278495788574,273.35174560546875,270.0,3.644855222458629,8.375350952148438,273.4143371582031,,
01092021134812,3.7165280000089687,3.6459139680087986,8.376154899597168,273.3428649902344,270.2,3.6400770997226655,8.376139640808105,273.2646179199219,,
01092021134812,3.719445966524993,3.648776493161018,8.376603698730468,273.3517333984375,270.4,3.6443197823455886,8.37627601623535,273.3553161621094,,
01092021134812,3.7252854234137636,3.654505000368902,8.377415466308594,273.34228515625,270.6,3.65174487616236,8.37735652923584,273.3928527832031,,
01092021134812,3.7339374904271274,3.662992678109012,8.378084754943847,273.3633117675781,270.8,3.662885485115847,8.37789535522461,273.33154296875,,
01092021134813,3.739343370613433,3.668295846571778,8.37910442352295,273.356298828125,271.0,3.673497758498048,8.379409790039062,273.3670959472656,,
01092021134813,3.739556440678929,3.6685048683060293,8.379324150085449,273.3492492675781,271.2,3.682515488423217,8.379486083984375,273.3697509765625,,
01092021134813,3.7366325930235478,3.6656365737561005,8.379117012023926,273.3508056640625,271.4,3.670835624659421,8.38137435913086,273.3202514648437,,
01092021134813,3.730787060566406,3.6599021064156445,8.3784761428833,273.3560729980469,271.6,3.6527899848336145,8.37845516204834,273.35760498046875,,
01092021134813,3.723318823553765,3.6525757659062434,8.378169631958007,273.35194702148436,271.8,3.6485440123662034,8.376859664916992,273.3393249511719,,
01092021134814,3.718555677420666,3.6479031195496736,8.377713584899903,273.3788146972656,272.0,3.644825421795767,8.376205444335938,273.3934326171875,,
01092021134814,3.721581746468784,3.6508716932858776,8.377927780151367,273.36249389648435,272.2,3.64588378587621,8.37795352935791,273.34912109375,,
01092021134814,3.727854002343961,3.6570247762994255,8.379067039489746,273.36658935546876,272.4,3.6474723928765744,8.379094123840332,273.45458984375,,
01092021134814,3.7401844718837447,3.6691209669179536,8.38050708770752,273.35682373046876,272.6,3.6676328535146334,8.379526138305664,273.2760009765625,,
01092021134814,3.7477545414310947,3.676547205143904,8.381606101989746,273.36346435546875,272.8,3.6793094274339424,8.382555961608887,273.3598022460937,,
01092021134815,3.75261990895693,3.6813201306867485,8.382670402526855,273.33644409179686,273.0,3.705306374888409,8.383405685424803,273.3446044921875,,
01092021134815,3.7492630678861287,3.6780270695962924,8.383141136169433,273.3568908691406,273.2,3.6830149770059606,8.383448600769043,273.38232421875,,
01092021134815,3.7424436404950674,3.6713372113256613,8.383160400390626,273.3457397460937,273.4,3.671337020590798,8.38441562652588,273.3194885253906,,
01092021134815,3.7297823989325996,3.6589165333528806,8.382672691345215,273.34019165039064,273.6,3.6511675480623538,8.381879806518553,273.37823486328125,,
01092021134815,3.722206642674908,3.651484716464085,8.382266998291016,273.3238952636719,273.8,3.6458601360807847,8.382652282714846,273.3040466308594,,
01092021134816,3.7174433021127946,3.6468118793726516,8.382124519348144,273.31817016601565,274.0,3.6432029850245065,8.380967140197756,273.3168640136719,,
01092021134816,3.7200367666035223,3.6493560680380552,8.38255672454834,273.30821533203124,274.2,3.645855892561981,8.381420135498049,273.30084228515625,,
01092021134816,3.7293370599514217,3.658479655812345,8.38295612335205,273.33464965820315,274.4,3.6479728351336345,8.383703231811523,273.2908630371094,,
01092021134816,3.739828231013489,3.668771494624233,8.384174919128418,273.33966064453125,274.6,3.66388849138937,8.384040832519531,273.3284606933594,,
01092021134816,3.7465315360139404,3.675347436829676,8.385071754455566,273.3609191894531,274.8,3.6914780749522342,8.384649276733398,273.43621826171875,,
01092021134817,3.7469606167146092,3.675768364997032,8.385456085205078,273.3589294433594,275.0,3.6946621790839447,8.38706111907959,273.3419189453125,,
01092021134817,3.741007565012417,3.6699284212771817,8.384959411621093,273.37310791015625,275.2,3.678735603589193,8.385904312133789,273.4071350097656,,
01092021134817,3.7215313920606823,3.6508222956115297,8.383641052246094,273.34136962890625,275.4,3.650077475970416,8.385624885559082,273.2809143066406,,
01092021134817,3.6970778363362666,3.6268333574458778,8.382236099243164,273.34742431640626,275.6,3.634688772790117,8.38155746459961,273.3993530273437,,
01092021134817,3.6818205785714238,3.611865987578567,8.381016159057618,273.32685546875,275.8,3.5959474466239776,8.378057479858398,273.27752685546875,,
01092021134818,3.6792214273703547,3.609316220250318,8.379771041870118,273.3341003417969,276.0,3.574717488255688,8.380036354064941,273.3721923828125,,
01092021134818,3.6820310969252694,3.6120725060836896,8.379384613037109,273.2954895019531,276.2,3.6038987542526346,8.379804611206055,273.3042907714844,,
01092021134818,3.6944696689971477,3.624274745286202,8.380031776428222,273.3071044921875,276.4,3.637328639329171,8.379399299621582,273.317138671875,,
01092021134818,3.7115601496713375,3.641040506827582,8.38051700592041,273.28875732421875,276.6,3.648470201956977,8.37962532043457,273.206298828125,,
01092021134818,3.7217274019951514,3.6510145813572437,8.38079891204834,273.2837707519531,276.8,3.656958642636541,8.381293296813965,273.3356018066406,,
01092021134819,3.7234554629420815,3.6527098091461823,8.381065940856933,273.28110961914064,277.0,3.658546295962589,8.38246250152588,273.28045654296875,,
01092021134819,3.718800030483048,3.6481428299038705,8.381038665771484,273.2919189453125,277.2,3.65376912690094,8.381214141845703,273.27935791015625,,
01092021134819,3.706246891452675,3.635828200515074,8.380300712585449,273.27650756835936,277.4,3.645804778273863,8.38073444366455,273.3038330078125,,
01092021134819,3.689582745338491,3.6194806731770597,8.379696273803711,273.26515502929686,277.6,3.625635305745419,8.379488945007324,273.2603454589844,,
01092021134819,3.677245616943292,3.6073779502213696,8.379463195800781,273.2903625488281,277.8,3.5953854956925606,8.377603530883789,273.258544921875,,
01092021134820,3.672373590562041,3.6025984923413623,8.379427337646485,273.2814880371094,278.0,3.5768086592725155,8.379440307617188,273.22369384765625,,
01092021134820,3.675941338844717,3.6060984534066676,8.380080604553223,273.29482421875,278.2,3.593255512122488,8.380048751831055,273.4053955078125,,
01092021134820,3.6862161104135813,3.6161780043157234,8.381226921081543,273.30059814453125,278.4,3.6219074888738287,8.380555152893066,273.25946044921875,,
01092021134820,3.700710186027366,3.630396692492846,8.382240486145019,273.32105712890626,278.6,3.643135111071947,8.382755279541014,273.3270263671875,,
01092021134820,3.7119590469591643,3.6414318250669404,8.383262443542481,273.3313354492187,278.8,3.645783250237839,8.38333511352539,273.28741455078125,,
01092021134821,3.716716311952905,3.6460987020258004,8.383914947509766,273.3474609375,279.0,3.6479021001581255,8.38450813293457,273.32598876953125,,
01092021134821,3.7164956108869225,3.645882194280071,8.383473968505859,273.345361328125,279.2,3.648431174992961,8.38515853881836,273.456787109375,,
01092021134821,3.7149776794358096,3.6443931035265296,8.382866859436035,273.3714294433594,279.4,3.64524187366813,8.38381767272949,273.340087890625,,
01092021134821,3.712269453557573,3.641736333939979,8.381790924072266,273.3767517089844,279.6,3.6420525723433,8.380550384521484,273.3165283203125,,
01092021134821,3.708046431226917,3.6375935490336055,8.380786323547364,273.3635559082031,279.8,3.638337796470129,8.38029956817627,273.4177551269531,,
01092021134822,3.705122194713506,3.63472487301395,8.380333709716798,273.3547668457031,280.0,3.634618252225376,8.37912845611572,273.35260009765625,,
01092021134822,3.705660933378386,3.635253375644197,8.380421829223632,273.3633728027344,280.2,3.627717250461093,8.380135536193846,273.39080810546875,,
01092021134822,3.706631498884599,3.6362055004057923,8.381280708312989,273.3458679199219,280.4,3.6308984935698536,8.38155460357666,273.296142578125,,
01092021134822,3.7092253522333554,3.6387500705409215,8.3825439453125,273.35133056640626,280.6,3.644695085494535,8.380990982055664,273.35955810546875,,
01092021134822,3.7129010086191108,3.642355889455348,8.383593940734864,273.34714965820314,280.8,3.6430984202781023,8.384593963623049,273.3302307128906,,
01092021134823,3.715169971084541,3.6445817416339352,8.384127426147462,273.3532958984375,281.0,3.6473411029010254,8.385444641113281,273.37991333007807,,
01092021134823,3.7132186573599784,3.6426675028701387,8.383895874023438,273.3586181640625,281.2,3.6457463450332255,8.385385513305664,273.3699035644531,,
01092021134823,3.7093207203416627,3.6388436266551714,8.38284683227539,273.3374328613281,281.4,3.642027754462788,8.384222030639648,273.3268737792969,,
01092021134823,3.7066130777504704,3.6361874292732117,8.381775283813477,273.326513671875,281.6,3.6351238916755544,8.379833221435547,273.3861694335937,,
01092021134823,3.7047706442740598,3.634380002032853,8.38092861175537,273.3105773925781,281.8,3.623979039203263,8.379348754882812,273.22430419921875,,
01092021134824,3.7055250047160846,3.635120029626479,8.380280303955079,273.3060546875,282.0,3.634060115991226,8.380086898803713,273.3253173828125,,
01092021134824,3.710174361606746,3.639681048736218,8.380868911743164,273.30133666992185,282.2,3.6367092088314337,8.381152153015137,273.29022216796875,,
01092021134824,3.7176363286220013,3.6470012383781834,8.381866836547852,273.3104309082031,282.4,3.6457278924309175,8.380980491638182,273.30426025390625,,
01092021134824,3.7214196986818227,3.6507127244068682,8.382894706726074,273.31072998046875,282.6,3.6579289872242504,8.382776260375977,273.3625793457031,,
01092021134824,3.7234724560830643,3.652726479417486,8.38314323425293,273.33912353515626,282.8,3.660579987413092,8.38433837890625,273.269775390625,,
01092021134825,3.721630022606655,3.650919052177129,8.38310661315918,273.3240112304687,283.0,3.652617546134648,8.385226249694824,273.3268127441406,,
01092021134825,3.7127548972446727,3.642212554197024,8.38270969390869,273.3190979003906,283.2,3.646777983884524,8.382394790649414,273.43218994140625,,
01092021134825,3.7022572617562046,3.6319143737828368,8.3816162109375,273.3319396972656,283.4,3.636690756229127,8.380797386169434,273.22869873046875,,
01092021134825,3.6978180343613603,3.6275594917084946,8.38048439025879,273.32998046875,283.6,3.614396497323728,8.380791664123535,273.3380126953125,,
01092021134825,3.6967327074676377,3.626494786025753,8.38006534576416,273.30848999023436,283.8,3.609089085342159,8.378870964050293,273.333984375,,
01092021134826,3.6990012810750392,3.6287202567346135,8.38028793334961,273.31141967773436,284.0,3.6308431357629334,8.37956714630127,273.3170166015625,,
01092021134826,3.7077620339075414,3.6373145552632984,8.380982780456543,273.3025207519531,284.2,3.6414544554708175,8.38029956817627,273.32473754882807,,
01092021134826,3.7216072998997456,3.6508967612016505,8.38248519897461,273.3166076660156,284.4,3.647818109773429,8.38191032409668,273.24334716796875,,
01092021134826,3.7314494669112186,3.6605519270399056,8.383981513977051,273.3296691894531,284.6,3.657367989967151,8.384265899658203,273.29351806640625,,
01092021134826,3.734691741023525,3.6637325979440782,8.384955978393554,273.33794555664065,284.8,3.6770001150339215,8.386383056640625,273.4044189453125,,
01092021134827,3.7345805034927375,3.6636234739263758,8.38488540649414,273.35118408203124,285.0,3.679118964954208,8.387048721313475,273.38232421875,,
01092021134827,3.7314398674861247,3.6605425100038884,8.384206581115723,273.37030029296875,285.2,3.6573578099916815,8.385171890258789,273.3661193847656,,
01092021134827,3.7245131152790263,3.653747366088725,8.382949447631836,273.3544067382812,285.4,3.6472724896849176,8.38155746459961,273.3095397949219,,
01092021134827,3.7181268757323997,3.6474824650934843,8.381506729125977,273.35418090820315,285.6,3.641963170354714,8.380871772766113,273.3890991210937,,
01092021134827,3.7180156382016123,3.647373341075782,8.380568695068359,273.3641418457031,285.8,3.6430243954581054,8.38009738922119,273.324951171875,,
01092021134828,3.7230975996496656,3.652358745256322,8.380973052978515,273.363330078125,286.0,3.6477944599780017,8.37983512878418,273.3811950683594,,
01092021134828,3.7304512697038126,3.6595726955794405,8.38167495727539,273.3550964355469,286.2,3.6568121899031705,8.380481719970703,273.4159240722656,,
01092021134828,3.7355320645777788,3.6645569553508013,8.382461166381836,273.35796508789065,286.4,3.6721995105876175,8.38357925415039,273.30548095703125,,
01092021134828,3.7367192240062086,3.6657215587500906,8.382913208007812,273.3443969726562,286.6,3.6780329219703054,8.384381294250488,273.3479309082031,,
01092021134828,3.7340113869860008,3.663065170633267,8.382674980163575,273.3262451171875,286.8,3.6679456943149074,8.384028434753418,273.3392944335937,,
01092021134829,3.7276251474393742,3.656800269638026,8.381661796569825,273.32496337890626,287.0,3.653617476974452,8.382095336914062,273.3133544921875,,
01092021134829,3.720481801310059,3.6497926470851683,8.380688095092774,273.30596923828125,287.2,3.6435302493190544,8.37929058074951,273.3251647949219,,
01092021134829,3.7180988551731775,3.6474549769248874,8.37951202392578,273.288037109375,287.4,3.640875005611411,8.37851333618164,273.299072265625,,
01092021134829,3.7267507277575276,3.655942463930135,8.378817939758301,273.28612060546874,287.6,3.642994809206014,8.379512786865234,273.25296020507807,,
01092021134829,3.7428680912138548,3.6717535974807918,8.379120826721191,273.2761169433594,287.8,3.6562573435135057,8.378148078918457,273.2496337890625,,
01092021134830,3.7581194678393417,3.6867151979503943,8.3800838470459,273.28355102539064,288.0,3.696054912000687,8.37862491607666,273.30377197265625,,
01092021134830,3.7646079287787058,3.693080378131911,8.380632400512695,273.30947265625,288.2,3.72258591707234,8.380805015563965,273.275146484375,,
01092021134830,3.76265778162823,3.691167283777294,8.381242561340333,273.33662109375,288.4,3.715683007959424,8.383328437805174,273.33624267578125,,
01092021134830,3.749888437533669,3.67864055722053,8.381585502624512,273.3208801269531,288.6,3.674820710113597,8.382255554199219,273.382568359375,,
01092021134830,3.7290042096585063,3.658153129674995,8.38183879852295,273.33709106445315,288.8,3.646691871740424,8.38119888305664,273.3853759765625,,
01092021134831,3.7132056615171343,3.642654753948309,8.381551170349121,273.3326721191406,289.0,3.633421279216863,8.380339622497559,273.2250671386719,,
01092021134831,3.7083340239939124,3.637875677538028,8.381659698486327,273.31231079101565,289.2,3.6201487793446687,8.382071495056152,273.356201171875,,
01092021134831,3.7179588193671105,3.6473176017991356,8.38193874359131,273.2975158691406,289.4,3.638191129325991,8.381890296936035,273.31414794921875,,
01092021134831,3.7365640964937197,3.665569378660339,8.382643699645996,273.2971923828125,289.6,3.650925328062195,8.382798194885254,273.28076171875,,
01092021134831,3.7605799442374455,3.6891289252969344,8.38301773071289,273.27757568359374,289.8,3.6939014930459586,8.382594108581543,273.3114013671875,,
01092021134832,3.7737758173210265,3.702074076791927,8.383440399169922,273.2759765625,290.0,3.724680163522883,8.383864402770994,273.22344970703125,,
01092021134832,3.7746378914371155,3.7029197714998103,8.38309383392334,273.2962585449219,290.2,3.7379465125276425,8.383941650390625,273.25811767578125,,
01092021134832,3.7628424422764746,3.691348435873222,8.382394409179687,273.2971984863281,290.4,3.702916886800956,8.38400363922119,273.30615234375,,
01092021134832,3.738821296680436,3.667783692043508,8.381722259521485,273.3081359863281,290.6,3.6551538016016134,8.381065368652342,273.3821716308594,,
01092021134832,3.7112294622320428,3.640716102449634,8.381220054626464,273.32208862304685,290.8,3.6360448149130136,8.379096984863281,273.31610107421875,,
01092021134833,3.694240230805518,3.6240496664202135,8.381036567687989,273.32256469726565,291.0,3.6068564443743134,8.38050365447998,273.27813720703125,,
01092021134833,3.69164030188839,3.6214991361525106,8.381625175476074,273.30748291015624,291.2,3.602608564558272,8.381430625915526,273.327880859375,,
01092021134833,3.695315763845132,3.6251047643320744,8.382843589782714,273.31025390625,291.4,3.619584706653852,8.383086204528809,273.3085327148437,,
01092021134833,3.7112165333792415,3.6407034192450363,8.38380012512207,273.3050231933594,291.6,3.6424011502631033,8.384008407592773,273.3067626953125,,
01092021134833,3.7346905074593946,3.6637313878176663,8.3846040725708,273.2936218261719,291.8,3.654072955810831,8.385189056396483,273.3299560546875,,
01092021134834,3.7585972805259527,3.6871839321959596,8.385338401794433,273.29120483398435,292.0,3.684849718939123,8.385286331176758,273.25198364257807,,
01092021134834,3.7750395348656065,3.7033137837031602,8.385858345031739,273.2940734863281,292.2,3.717748407421421,8.38545036315918,273.2708740234375,,
01092021134834,3.7797964110013185,3.707980279192294,8.386431694030762,273.28944702148436,292.4,3.736847428545321,8.386757850646973,273.29644775390625,,
01092021134834,3.77362637651888,3.7019274753650215,8.386457633972167,273.30377197265625,292.6,3.723050407799104,8.386608123779297,273.32110595703125,,
01092021134834,3.758584546102166,3.6871714397262254,8.386098861694336,273.325537109375,292.8,3.6774054332564994,8.388055801391602,273.30682373046875,,
01092021134835,3.7377014848010917,3.666685156589871,8.385701179504395,273.32672119140625,293.0,3.6545856998027615,8.385416030883789,273.3236083984375,,
01092021134835,3.715626962498806,3.6450300502113286,8.385500526428222,273.3133850097656,293.2,3.6439682292274416,8.38365650177002,273.37969970703125,,
01092021134835,3.7049135108041793,3.6345201540989,8.385287284851074,273.31752319335936,293.4,3.634416012863548,8.384769439697266,273.3023681640625,,
01092021134835,3.7016645778364574,3.6313329508575647,8.385491180419923,273.3128234863281,293.6,3.614774875906393,8.385604858398438,273.25442504882807,,
01092021134835,3.7014452377735765,3.6311177782558786,8.386094093322754,273.3255554199219,293.8,3.624855952694356,8.38698959350586,273.3275146484375,,
01092021134836,3.704362815431571,3.6339799219383715,8.386609649658203,273.3252014160156,294.0,3.6386496835960873,8.386435508728027,273.30010986328125,,
01092021134836,3.7125820834585297,3.642043023872818,8.387208938598633,273.33892211914065,294.2,3.6428923662190087,8.38667106628418,273.443359375,,
01092021134836,3.7204770438892054,3.6497879800553106,8.387568855285645,273.3268615722656,294.4,3.6487267312760134,8.38734722137451,273.30059814453125,,
01092021134836,3.7269655048285704,3.6561531602368276,8.388089752197265,273.33982543945314,294.6,3.655090385578625,8.388601303100588,273.3230285644531,,
01092021134836,3.7326962758982023,3.6617750466561367,8.388662910461425,273.32399291992186,294.8,3.6635807336068207,8.388789176940918,273.2672119140625,,
01092021134837,3.7374539297499734,3.666442305084724,8.389004516601563,273.3452575683594,295.0,3.67047558450367,8.389039993286131,273.36492919921875,,
01092021134837,3.73745079475128,3.6664392296510058,8.389204216003417,273.3371337890625,295.2,3.671001798315556,8.38953685760498,273.3641967773437,,
01092021134837,3.734850282547109,3.6638881271787143,8.389286231994628,273.33021240234376,295.4,3.672063023418948,8.389055252075195,273.40692138671875,,
01092021134837,3.7298707369208084,3.659003192919313,8.389284324645995,273.3443115234375,295.6,3.6550750084100354,8.389599800109863,273.28240966796875,,
01092021134837,3.7247828943333987,3.6540120193410646,8.389279556274413,273.3328491210938,295.8,3.650825221245361,8.389199256896973,273.23260498046875,,
01092021134838,3.719370355291677,3.6487023185411354,8.389320945739746,273.3191284179687,296.0,3.646050913206663,8.389030456542969,273.4354248046875,,
01092021134838,3.7174200137121867,3.6467890334516553,8.389399909973145,273.3362548828125,296.2,3.6460459304243127,8.38951301574707,273.306884765625,,
01092021134838,3.717201451365364,3.646574623789422,8.38976593017578,273.3500732421875,296.4,3.645514519419304,8.389262199401854,273.3383178710937,,
01092021134838,3.718171628013548,3.6475263670812907,8.390375900268555,273.3275146484375,296.6,3.6455085829626377,8.389994621276854,273.3680419921875,,
01092021134838,3.723361691993695,3.6526178198458146,8.390994834899903,273.3466552734375,296.8,3.6497531729341937,8.391029357910156,273.3016967773437,,
01092021134839,3.7307145843317833,3.6598310072294793,8.39218864440918,273.35704345703124,297.0,3.650809629666004,8.392080307006836,273.3226318359375,,
01092021134839,3.7346060569236985,3.6636485418421487,8.393478202819825,273.3684814453125,297.2,3.6715031942469354,8.392607688903809,273.402587890625,,
01092021134839,3.7400113538229616,3.6689511381003257,8.39471263885498,273.38983764648435,297.4,3.681580456337629,8.395231246948242,273.3902587890625,,
01092021134839,3.7455261142574203,3.674361118086529,8.395425987243652,273.3898132324219,297.6,3.6645962560259826,8.396442413330078,273.4252319335937,,
01092021134839,3.7471451005271827,3.675949343617167,8.395474052429199,273.3868835449219,297.8,3.6762661542250767,8.397201538085938,273.4084777832031,,
01092021134840,3.742706456419382,3.671595033747414,8.394747352600097,273.3867492675781,298.0,3.677859529597024,8.395647048950195,273.322509765625,,
01092021134840,3.740864022942972,3.669787606507056,8.393513107299805,273.3806213378906,298.2,3.6794443219001223,8.392848014831543,273.387939453125,,
01092021134840,3.7366421671864027,3.665645966009861,8.391918754577636,273.3949340820312,298.4,3.659808906988864,8.391597747802734,273.3895874023437,,
01092021134840,3.7311211367545574,3.6602298351562212,8.390637016296386,273.41094360351565,298.6,3.65555911982419,8.390271186828613,273.39459228515625,,
01092021134840,3.7246273779628805,3.6538594577815857,8.389863014221191,273.4226013183594,298.8,3.655557951739105,8.389229774475098,273.48004150390625,,
01092021134841,3.7221363292939054,3.651415739037321,8.38945198059082,273.4395690917969,299.0,3.650778875328825,8.389238357543945,273.4025573730469,,
01092021134841,3.7236485740346765,3.652899251128018,8.389348602294922,273.4440124511719,299.2,3.647592435026944,8.388978004455566,273.4462280273437,,
01092021134841,3.7286222385216203,3.6577784159897098,8.389566230773926,273.4256164550781,299.4,3.647590313267543,8.38954257965088,273.47442626953125,,
01092021134841,3.739437911608985,3.6683885912884144,8.38976993560791,273.43658447265625,299.6,3.662976680277671,8.389754295349121,273.41680908203125,,
01092021134841,3.75479758519558,3.683456431076864,8.390210914611817,273.4138916015625,299.8,3.6799537760475673,8.390317916870117,273.3880615234375,,
01092021134842,3.766695061319944,3.6951278551548654,8.39075984954834,273.4171203613281,300.0,3.7038297518223455,8.390256881713867,273.4573974609375,,
01092021134842,3.7721017192223085,3.700431786557085,8.39100399017334,273.4054870605469,300.2,3.7229316339691945,8.391182899475098,273.332763671875,,
01092021134842,3.7706920847323038,3.69904893512239,8.390812110900878,273.417724609375,300.4,3.7059474336575473,8.392287254333496,273.4905700683594,,
01092021134842,3.759978633037677,3.6885390390099615,8.39058322906494,273.4137451171875,300.6,3.6894963372887695,8.390974998474121,273.358642578125,,
01092021134842,3.7453697960363836,3.6742077699116926,8.389934539794922,273.4225341796875,300.8,3.673039518874095,8.38935852050781,273.44924926757807,,
01092021134843,3.7333577529535256,3.6624239556474087,8.388750267028808,273.39085083007814,301.0,3.6512802712602017,8.38911247253418,273.4375,,
01092021134843,3.7241577367082166,3.653398739710761,8.388073348999024,273.40521850585935,301.2,3.651275288477851,8.387939453125,273.376708984375,,
01092021134843,3.718961402730684,3.648301136078801,8.387787437438964,273.37293701171876,301.4,3.6470283623361266,8.38636589050293,273.3321533203125,,
01092021134843,3.718417171784477,3.647767245520572,8.387678146362305,273.3507934570313,301.6,3.644370257605532,8.387590408325195,273.43048095703125,,
01092021134843,3.717981237799378,3.6473395942811897,8.388285636901855,273.3619140625,301.8,3.6475515007142953,8.38792896270752,273.287841796875,,
01092021134844,3.7216563108980907,3.650944840991027,8.389071083068847,273.35674438476565,302.0,3.648610818469054,8.38856601715088,273.3267822265625,,
01092021134844,3.7291176946263023,3.6582644584284028,8.389791297912598,273.35203247070314,302.2,3.649137032280942,8.390976905822756,273.43231201171875,,
